"GenID","CT22_STAND_BLUE","CT22_DTP_BLUE","CT22_AC_BLUE","CT22_DTS_BLUE","CT22_SC_BLUE","CT22_EL_BLUE","CT22_SL_BLUE","CT22_EW_BLUE","CT22_COV_BLUE","CT22_SOL_BLUE","CT22_TP_BLUE","CT22_CUR_BLUE","CT22_TPF_BLUE","CT22_KRF_BLUE","CT22_PH_BLUE","CT22_FLH_BLUE","CT22_EH_BLUE","CT22_LA_BLUE","CT22_NES_BLUE","CT22_TIL_BLUE","CT22_BN_BLUE","CT22_TE_BLUE","CT22_HUSK_BLUE","CT22_STAND_BLUP","CT22_DTP_BLUP","CT22_AC_BLUP","CT22_DTS_BLUP","CT22_SC_BLUP","CT22_EL_BLUP","CT22_SL_BLUP","CT22_EW_BLUP","CT22_COV_BLUP","CT22_SOL_BLUP","CT22_TP_BLUP","CT22_CUR_BLUP","CT22_TPF_BLUP","CT22_KRF_BLUP","CT22_PH_BLUP","CT22_FLH_BLUP","CT22_EH_BLUP","CT22_LA_BLUP","CT22_NES_BLUP","CT22_TIL_BLUP","CT22_BN_BLUP","CT22_TE_BLUP","CT22_HUSK_BLUP"
"Glancaster_sh2",65.2915372087747,54.9535644561638,3.0112184005639,55.9850322531574,3.00140715537908,13.8675853289718,8.63741526960713,3.70569574186088,0.817620060875799,0.912848629707091,67.5260090006177,14.5190715479397,0.933112640163195,0.0857891759743619,97.2465203855278,62.4536735871427,23.4719928580624,48.4012353868599,1.50942737621881,1.62413248866554,4.83556391942107,34.1092462482672,1.41798226862156,63.6548575798183,55.5978550237707,2.93859378524362,56.6186399553127,2.95528846180063,13.5069498449668,8.32825378829933,3.53849354186754,0.815960360133951,0.920237341225271,68.6587718464228,14.357573213097,0.927988753749999,0.0980172250516491,98.9952898718546,64.3795049794813,23.8063677103738,48.5922734379225,1.53818748763664,1.37447549267592,5.36675684285647,33.233471377418,1.57358410791769
"GMBAB",57.8325043272536,49.0997318169806,1.01121856094872,50.4376723591916,1.00140678892728,8.03302157392677,5.2320145461815,2.15540357638854,0.795277952289372,0.872876811860521,42.3438538519081,10.1029391662698,0.934761762849745,0.0727622372263119,55.7306185002564,35.4509846758445,4.10695104705282,43.5914805287117,1.50942759789344,3.02635575341696,2.45661497399695,20.4931488844737,1.51469684884633,59.1930044084457,50.4131239918397,1.26204195433985,51.6555293491451,1.18507760727464,9.15001138066992,6.00424113082905,2.54326239680716,0.808729838951609,0.905883272682092,54.5946217529446,13.4166277615049,0.927760156865708,0.0950525462281621,60.4990265201258,39.2434962996956,7.68979306536614,45.3635404380368,1.53818753054085,2.23598884016775,3.3475947554295,24.757934592183,1.62178988025916
"Golden_Bantam (PI 255976)",76.0010587005791,53.6309187582398,2.01121863388288,58.8182421714859,2.6680718377069,14.5841834512512,5.99668158980522,3.23667819966679,0.765349957154499,0.931418508304716,76.5172902803235,12.3967550191799,0.922711556339468,0.0989933309522238,126.855670058719,89.0293903454346,18.7392984024235,47.9794988203467,1.3427615104417,1.77396958426751,12.8265136944765,37.9984383760401,3.04613049141218,72.0267093417293,54.4294982074251,2.10031797675079,59.0684047434908,2.65962937581405,14.1056118621167,6.42368452456467,3.21517827519737,0.794738070824691,0.929335931468807,74.7929077809872,13.7581847602336,0.922706342877722,0.104662622695919,126.361617468485,88.9689687918129,20.0893276511912,48.4797088079215,1.45795666398258,1.41260990046245,12.1288854182952,35.7775238415844,2.67582395399822
"Golden_Bantam_WI",100.24504990202,55.1959364548399,2.6778853534871,57.2489158431505,1.66807212673776,14.783081425769,9.3031090595803,2.94745125168576,0.829954503710014,0.93201957248265,55.7078227342695,10.3542851529532,0.951371024302632,0.074923419853112,136.886679434355,94.7439147923854,26.830212066408,54.4347788573911,1.59276161086668,1.59508970834457,8.74935654106028,42.3784705019634,3.83913297075498,87.337752585378,55.897390942234,2.6591686903467,57.8208725844965,1.77434412914995,14.2287632274539,8.81654781066265,3.00477170700877,0.820968286494435,0.929457110022246,60.9360046079394,13.1670954826736,0.937261684778661,0.0925486813132911,135.322679832639,94.0130024475843,26.4425480833582,52.7941493399717,1.57830290281525,1.3177406489329,8.57494471620669,38.3974451853111,3.28498717737056
"Golden_Evergreen",102.640040065331,58.0701579058368,2.67788544660383,61.9893585932438,2.33474055507425,14.2127889222021,7.91896966415178,3.50748836455809,0.826706849774693,0.939312117795323,79.4562469853725,12.4401108460378,0.913020434457296,0.145043606230798,152.828150173111,113.091140147284,30.1392468132873,43.348728239856,1.42609043904893,0.875590782406925,10.3761407997389,39.8873085275498,1.90589121791043,89.949033980686,58.280470312021,2.65916881385387,61.8595344177595,2.3655449121591,13.6465509849169,7.74991042811326,3.37773140352008,0.818568362789534,0.932060406277348,76.4811376948264,13.927824410866,0.918898805807149,0.124193100109929,150.047371790421,111.007074017269,29.3507133531914,45.0370974226767,1.4980719443327,0.797274617281364,10.1209615047907,36.838659530668,1.91974962920733
"Golden_Gem",78.6996791905086,49.1083843472011,2.0112183821837,49.3127660185812,3.00140455814954,12.1136874185725,3.73585564714428,2.92972348356998,0.761543215321367,0.893888131240775,59.4395738445472,16.6298693003552,0.942751126284293,0.0981603120751464,78.0674035935197,56.0966360018174,10.4060356424314,57.9513233984034,1.09251093111474,0.772560334199972,3.50147323820807,21.9096939502234,0.730864636814579,73.5181981727105,50.3491851427831,2.10031782551104,50.5591398221494,2.95460929237498,12.1198267350491,5.06395020850493,3.01766930971505,0.798169493345018,0.914110665301102,64.543881405594,14.8780387041863,0.931016464725313,0.105291900433613,82.6921389556268,59.4693622029006,13.9002489790284,54.4533172384011,1.38548751980996,0.763377842115143,4.44160895594001,26.7825238053586,1.20029132909732
"Golden_Giant",65.7203877524763,57.9526661891577,2.01121865829687,60.2675049438821,1.33474066370925,11.9546501201305,6.07806566254684,2.91879440670057,0.829078262343161,0.92308362123355,68.3358520322307,11.5371940559075,0.915391551085227,0.125563899445102,106.781045004405,79.2340455665716,25.3321448589361,57.6286433297037,1.63914036123841,0.62053967383995,13.0258024078522,27.8168879985443,2.33747350411534,64.2449425484304,58.2994992068741,2.10031797767297,60.4371796642723,1.48020427665441,11.9399631818013,6.46393438706177,2.98298133575568,0.820612517856694,0.92527101782704,69.5800298951388,13.4722214074692,0.918988724622406,0.11803509260337,107.590849219842,79.6621637376636,25.1307250977007,55.0134902670245,1.59326905356931,0.693501029887322,12.227845294546,29.4162264082768,2.2607389896608
"GSSS_sh2",50.6119252838963,55.9864659730963,3.01121851080614,55.1395505624653,3.00140349169433,13.1765250772032,9.16924246074199,3.72627255490872,0.810953815250448,0.943744691742645,95.4535183071255,12.6766171474646,0.963690651889708,0.0622851658193016,130.148918690361,100.390545337257,28.5635108078926,50.2584974061406,1.62054034624,1.1230457429623,7.06578296205198,29.9926910726795,2.12609345307545,54.3665599155715,56.4057120949253,2.93859389834629,55.7524952213011,2.95407740125457,12.940109592304,8.65382913007526,3.55414677765545,0.8132537788279,0.935209198649616,87.7868680555996,13.8569822255826,0.9435184780394,0.0861880806796156,128.771353407339,98.8901938534396,27.6237235445073,49.9448719950699,1.59167482609399,1.00270561710141,7.19134620666631,30.703125485531,2.10419464139009
"GTS1",88.7179009645382,60.3218254528412,1.01121844281766,61.9937008133727,3.00140924791738,13.9078844262499,6.10492140553089,3.11575769490663,0.862526277981526,0.957980298501058,68.6026669763415,8.28438143312879,0.978180479565582,0.0289011465452111,174.28631660561,134.691540769322,43.8961057295623,31.8704626447999,2.17163755528704,1.5983850853702,10.5020514526506,39.3346935640821,2.34285209916852,79.8850731287919,60.2830370486332,1.26204181810398,61.864151621724,2.95614506724664,13.5521102408465,6.4779679774624,3.13139361664813,0.834192810901783,0.942219483615524,69.6720226022123,12.5337118073521,0.95087745353745,0.0693865240870494,169.422483210092,130.646961522097,40.4137181040673,37.0057779163135,1.79685735395053,1.3316442082774,10.0932306916036,36.3624671214342,2.26423420803964
"Guanajuato_93",58.0960760309283,65.3971897382546,3.01121866180488,67.8310472951638,3.00140641027321,11.7910151722132,13.3939453041089,2.32999770325185,0.82348492804517,0.914377076824226,53.4495026837502,14.7857105888171,0.982875233420239,0.0386747752983019,144.782109884284,106.649580591415,29.9381541599484,41.2999828529621,1.25942474500342,-0.00583926995364425,2.22385025593102,38.3213360662679,2.32944865513513,58.9846277378006,64.7647435848634,2.93859403338461,67.1049926027548,2.95491839104339,11.8349960413304,11.7697191088882,2.55932097241521,0.818341555993863,0.920813140578064,59.0852335703352,14.4599263179837,0.953261786882303,0.0743054118902042,142.409334687191,104.853002730425,28.7099930806506,43.6578032185407,1.41784099933063,0.268858220184029,3.11816613100313,35.8265537131181,2.23352426933389
"Hawaiian_Sugar",46.1780922746455,73.6457524970658,1.3445517662649,73.6910645794214,1.33473861100404,19.4102481403055,6.03498356377558,3.07440895039711,0.801168008855961,0.863017487432387,55.5034534247109,22.8989479128139,0.9565068534043,0.0826086672236977,179.866259507555,136.442083814675,62.3694019391503,47.8077770590406,1.50942749248593,0.233236992728798,16.5636882062582,44.0422125378323,1.36742079939652,51.6367968002911,71.9636164314666,1.54146714237055,72.179576315573,1.47927621872052,17.9261772452001,6.46620538502672,3.09491414437227,0.809280625364408,0.895787726281467,60.7037134324231,16.9159166807233,0.939870025574425,0.0964165282676892,174.736615639843,132.355496987075,55.7575608759338,48.2438824975645,1.53818754007416,0.432762069013278,15.1648066268797,39.4186636148026,1.55998778288887
"HawaiiSugar",68.3042959452661,69.3765441467172,2.67788539261282,69.4790160625483,2.33474244110706,12.6568682647767,4.89999394803976,3.33884380979459,0.842535147981196,0.948958448157902,77.8689306624219,14.0200160082981,0.938385919673022,0.0892861691416867,148.416737427614,116.931156394797,54.5525026557146,46.5133697501725,1.842758883875,-0.159473984555293,15.3833733420276,31.6147332572617,0.0814962542343998,65.870431621706,68.2893334454853,2.6591687972348,68.5432298379205,2.366370974982,12.5079933688342,5.5502793607792,3.28337678361767,0.826076173421437,0.937671458073275,76.1463891391561,14.2743312114368,0.930666915378592,0.0997771852759484,145.772070891355,114.279609878942,49.1534730570508,47.2918354291931,1.69864924345387,0.128629186582454,14.2336827924335,31.790446114165,0.618660176602467
"Hayes_White_Sweet",90.5721861350013,53.4322579603805,2.67788499667033,53.1460746802326,2.33474046219224,6.02029939227477,2.02835173423548,2.23090975042947,0.847208057220924,0.91445326967023,56.0312076051609,14.0396785665467,0.926575849162899,0.10668423061683,90.8727943417167,59.6556690121323,12.8008049246799,46.4182730461654,1.342755779477,1.71149250511791,7.04879450124239,30.9421765294359,1.72498004128689,81.0020151954504,54.2850647424837,2.65916845544054,54.1088883003733,2.36496116714421,7.64477523799199,3.9456363902072,2.58449066060364,0.824962826640115,0.922185456663421,62.5602694342111,14.2799646141042,0.924280280579484,0.108906055558656,93.2313410775758,61.9277685058642,15.1077809796555,47.1820288757199,1.45795643473454,1.41937360550057,7.22101540288659,31.2365496647625,1.80254018608184
"Hi38",36.956983644232,70.2259829099126,3.00450015500511,70.6082500587443,2.99760062134044,14.1333908580033,5.42396824497285,3.2705403473102,0.830929054532695,0.916908523385327,65.1101137099163,21.7101091751305,0.898781920620732,0.118600606232339,150.14138369966,117.12886617635,52.7707932137187,48.3498764200714,1.921634139135,1.25694686446542,6.17881361512137,33.5173224810239,0.788428743458735,44.6020197080691,68.4986186139186,2.90486355558141,69.0994201720345,2.93199968912072,13.5383021960341,6.17552681312624,3.21816117355635,0.819783638794752,0.923111834193782,67.7188645131674,15.9977983063311,0.913021624984294,0.113609249558376,146.256056598584,113.431492288668,45.8619416008154,48.6763277929273,1.70129172347557,0.978767374319236,6.5506063072859,32.8168822946948,1.22817933874802
"Hi38C1",76.4025735868542,66.9993013262808,3.01121864542833,70.2525093822553,3.00140544460875,14.6009082009197,5.29714614073354,3.20188899188695,0.810826716801108,0.931949369757202,82.0974292159221,16.4475220025696,0.934462445460596,0.0962111019945952,133.661285082587,101.680133525223,40.3131951184795,50.3518368990781,1.75942568478706,0.593270191959896,9.01917376502205,32.1738724362312,1.47705858579562,71.6707706147268,66.1898987862269,2.93859395610592,69.2292031220601,2.95481140888037,14.0724244139607,5.86014441978712,3.18084460737235,0.813202175723698,0.92935901311926,78.8324337051577,15.0099313642872,0.92867429366313,0.103262373495354,132.119743971676,100.176544672789,37.4004266718599,49.8879699323883,1.6585337479281,0.660433167738752,8.81490542344307,32.0774939751591,1.60912536327792
"HI70",68.3224547502336,66.5332404120698,3.01121857144011,69.4871520239236,3.00140818146217,12.13735845441,5.73497343923231,3.01204583000725,0.856000897260643,0.948064888246815,77.7844362231577,10.8196541469737,0.908702086056006,0.1189903051092,158.619445848955,123.089595398247,51.1602426933321,28.6417020283796,1.04663467347725,-0.144970904943909,7.62378592852649,35.3633030049766,-0.0578953982841388,65.9310313225846,65.7539127183638,2.93859392956235,68.531848607191,2.95561317612623,12.1202226621905,6.16752184384693,3.05421018358918,0.831543428377058,0.937354658628401,75.7939505335322,13.3023384326358,0.915591325154771,0.114726730251446,154.880928796796,119.826048023453,46.3138328087552,34.7733368120335,1.36681242438745,0.165476874194597,7.67037338698115,33.8746760290472,0.512730225405114
"HI76",80.245207626183,65.3213843689791,2.01121864776897,66.7826543107318,3.00140707135878,14.0531033910386,9.46614261534708,2.7799957398474,0.82111460148148,0.882439268121264,61.5826046271297,23.4419977755687,0.952805242505728,0.0804913586584083,168.466020831789,138.341341452136,62.3420169908588,34.9231675988396,1.7594289303388,-0.109686351154595,8.23116445459663,30.3120323877735,0.0156893083449985,73.8147902380489,64.7307018188263,2.10031805298462,66.1894508925664,2.9555982552865,13.6175717901174,8.90820104636708,2.88669999468523,0.817379177138643,0.905040535426915,65.0272503669711,17.1564353331819,0.937990083267973,0.0953509237436221,164.129803393009,133.949329113559,55.600941602039,39.1132782796711,1.65853385731292,0.17623719650612,8.16463154201721,30.9885871199838,0.561520552009826
"HI78",77.2145528946549,64.495352304372,3.0112185232623,67.1337893727054,3.00140740153537,11.5508575884598,4.63871360306502,2.74607349360568,0.814154599221597,0.913290199341624,61.5463459961977,11.036014885799,0.936481178990051,0.12068038046655,96.0887496635869,72.4164531267138,17.8055228265409,39.5264378829201,1.84276155827841,0.422919256831402,6.92556396343543,23.618142604935,1.20291055768662,71.477957370501,63.9705546643989,2.93859391807305,66.4872790904061,2.95535261517929,11.6531484570162,5.3949576454861,2.86608686764655,0.814553334177418,0.920211600330598,64.6966713696829,13.3485329590004,0.929699551172535,0.115577312891323,97.7312950435336,73.375738437349,18.8650689380259,42.2825068303096,1.69864923210152,0.540268786973427,7.11232451515371,26.8018560696012,1.41531227718348
"HI81",88.4903013592269,67.5414884202275,3.01121874122556,69.7638368568841,3.00140598781724,15.4472429597837,7.34988779478836,2.99480919551704,0.826338355540217,0.918475042072656,64.6130255623615,13.9288986873279,0.862802581857724,0.208678889288402,165.429308394309,137.418762839149,64.2696369330134,30.8663712874292,1.5094268090121,0.0168704847862196,11.1558305249547,28.1241844021185,2.39039539821418,79.942756954644,66.6154224039333,2.93859399502592,68.7808759752373,2.95477130185078,14.7718150528097,7.32837397440948,3.04021977834332,0.819500086335976,0.92293812113039,66.7948275855713,14.2514886430795,0.892280244386267,0.159865348359792,161.431401515468,133.272436376542,57.4014509017142,36.3603411120923,1.53818741068346,0.257327811773873,10.6769134750849,29.4785790032085,2.24489794506755
"HI82",63.1496875826103,65.5183477950262,3.01121845006399,65.3336715854631,3.00140455920779,12.0651581994499,6.68767622895384,3.00704516546069,0.833995665684829,0.943325670444073,79.9437041090023,12.1630493111034,0.865455277897932,0.184898634318347,161.833514456139,124.752137801349,46.7514754951455,36.8177721611809,1.59276214183467,-0.218455491344734,13.0772950989807,37.2199836956024,1.43473603079763,62.4374916751907,64.6070918246376,2.9385938404714,64.8862637756285,2.95411106244299,12.0833438885139,6.95275104494119,3.05427322502521,0.820743608370992,0.933403264912976,76.1625481222914,13.8501528616433,0.899438319598118,0.140337595196405,158.116819804523,121.526920278779,42.7798123343232,40.5180203040463,1.57830293082619,0.142077991666216,12.2270694417226,35.2326221789236,1.5881433838918
"HiBTSYN3",71.3462077166118,65.9556374079801,3.0112185471841,68.0961244975629,3.00140671632353,14.2432388730998,5.624013231696,2.99053193590153,0.818988747155841,0.910925518212062,61.0454588865008,14.8366618437556,0.92673182795296,0.113145132701462,153.506578260368,118.147255685166,43.1355286452802,35.265294826516,1.84250814326735,0.0842124807062063,12.3987997470864,35.2518999044719,0.255787397719531,67.6536995509533,65.2551217160483,2.93859392142819,67.3426104365774,2.95503648244282,13.8113605318235,6.13858505729544,3.04315355865247,0.816516060813219,0.919298150582685,64.449253141383,14.4859880488473,0.924748117582205,0.111784972228998,150.951607344349,115.918047062894,40.2550971344007,40.5282382402317,1.67218394422411,0.333701565065257,11.795779400934,33.9713729300179,0.739580621741218
"HotevillaAzwhitesweetcorn_1",83.9655994779812,56.5533895532368,1.01121861218951,56.5707863730495,1.33473861642885,10.3764551765707,6.03025006686786,3.03401002587632,0.803686449256509,0.930400865434602,65.9336348093875,12.3279729674342,0.989700343137492,0.0155286112304249,90.1914316723776,62.9450475321457,9.1128917152084,45.7156185245237,1.0927600642361,3.88953230726877,2.78732488889998,27.2947841366105,2.81358930990138,76.6347964814712,57.042786530368,1.26204191073348,57.156826258431,1.47944184269823,10.7095770566582,6.44243988342316,3.07617323636677,0.81030313817129,0.928857646993057,67.9533017168809,13.7606401121557,0.956728076835172,0.062656364518288,92.5887526173617,64.92455917237,12.1013577601535,46.5534390089526,1.33761023088936,2.85531702539286,3.71226149755139,29.0630595306145,2.5923022999669
"Howling_Mob",70.1306437127515,56.6767172588421,1.67788542822775,57.0346179579296,2.33473963835358,13.5680753650679,9.59127429995043,3.99833499252638,0.814416033585178,0.94869617545912,76.8150968778279,12.3192161164714,0.935098091967057,0.0963083112269195,143.883545355444,107.400104062161,22.8143142539694,43.1250666091315,1.17609223571195,1.03045187236653,7.45616703016439,36.993274168831,2.86061011697013,67.0528310265258,57.1103992620802,1.82089277270216,57.5484124789352,2.36511908713322,13.128264670684,8.78428514452483,3.65586628596706,0.814614385730728,0.935339079900612,74.5189887189201,13.8648029425309,0.927823409327447,0.104622010987467,141.449821936749,105.381513477089,22.7749693924798,44.8399169853096,1.37772556022424,0.945070555577777,7.5395966991269,35.0698190677844,2.60129501238521
"I108-2-2-2-2-1-1-1",27.9964012555289,57.8044486017903,3.00450001979744,62.4683642215978,2.99759969824831,13.2438781355617,6.13986450652835,3.41129307770017,0.793432839560574,0.929680052064179,61.0636322793618,13.0429035849548,0.947107629792725,0.0750909144175065,88.4218902853096,57.8765271932647,11.7306973067986,57.7405568427984,1.0466361912765,1.53054823920033,2.57165241712881,29.8804573314182,2.76919124311787,38.6167331567758,58.2100971595728,2.90486344540746,62.2083637063101,2.93154426669848,12.7084367252811,6.79335721560923,3.26155313651818,0.810785012866822,0.927916543943195,67.2507818902751,14.1637998616957,0.929215450548171,0.101141669551857,91.8756817367828,61.1555939756096,15.0369885961588,54.2035409659966,1.36681250144447,1.20861121844008,3.74031075508359,30.7789678172783,2.46691824159512
"I112-1-1-2-1-1-1-",39.2483932191034,58.5442754061859,3.00450010293631,59.2757351095396,2.99759982049029,11.5809327560581,6.45734344366774,2.90927322888252,0.833088752772495,0.936762667547762,53.7123924291615,11.3859663030812,0.888861693870378,0.143838881541354,105.329325624717,80.0559556046786,21.9584264821117,58.9986279363907,1.50497091679281,-0.0897641370170961,8.75093364775469,25.1335919877964,1.84856009275016,46.7816689556218,58.7157904216785,2.90486348966223,59.5159806547645,2.93159032356932,11.7414007893471,6.86337148956092,3.00893698757155,0.820459708508284,0.930853894225275,61.34543688183,13.698061376086,0.9089783300214,0.12378417391698,106.886587211301,80.8610153770376,22.7330751392062,55.0448598009339,1.5420159465404,0.26492286525657,8.53708758204393,28.3883535063995,1.89929325255945
"I136-1-1-1-1-1",51.2871084475208,60.130408398372,3.01121867984121,61.020668855238,3.00140214563501,11.2541958751134,10.0795516755113,3.23593111662751,0.839138695881707,0.945289997942114,77.0841983777873,8.2526180667467,0.874947599799384,0.164896474562366,81.4743938062517,56.5523811199807,8.58792217676617,32.0031712876052,1.92609479878417,1.18700421801001,3.45433741992518,25.0633848479146,3.81146490841086,54.7871886294204,60.1122403546145,2.93859401922558,61.0507528469282,2.95339810457806,11.4278313365543,9.33825662068623,3.19725410977546,0.824697177571499,0.935999661269318,74.9303160882715,12.4602541045884,0.898448362102317,0.137830465294108,84.4103050228425,58.8147405893881,11.2500428819784,37.0799055852814,1.73876470345537,1.05787672506552,4.16142116903673,27.7855256743262,3.30309632835107
