"vcfID","C19_STAND_BLUE","C19_DTP_BLUE","C19_EH_BLUE","C19_PH_BLUE","C19_FL_BLUE","C19_TE_BLUE","C19_TIL_BLUE","C19_LA_BLUE","C19_EL_BLUE","C19_EW_BLUE","C19_KRN_BLUE","C19_Germ_BLUE","C19_STAND_BLUP","C19_DTP_BLUP","C19_EH_BLUP","C19_PH_BLUP","C19_FL_BLUP","C19_TE_BLUP","C19_TIL_BLUP","C19_LA_BLUP","C19_EL_BLUP","C19_EW_BLUP","C19_KRN_BLUP","C19_Germ_BLUP"
"HI70",NA,53.2040562067154,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495238302321255,NA,54.9732026515612,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9697874647422
"HI74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676558597925322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0889312631809
"HI75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350941191315115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8723144084139
"HI76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437674396124805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63396398831691
"HI77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0949534047946372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.084929811955
"HI78",10.0982794103067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6025173109909,9.31818222060208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9357692496237
"HI79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02843846095973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4394066233028
"HI81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532261486919296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9914582068525
"HiBTSYN3",5.99368532620107,63.32670361915,85.9108843581009,205.103054054611,168.878082345905,35.9793994043159,0.370078227268165,28.0758793439286,175.154697024713,43.7497606988814,15.9340585540307,23.6322614869193,6.67888420236657,62.3995028266214,79.5656911480941,200.352118848837,163.680659577243,35.592065073544,0.702596787035493,31.3669000639652,166.594905176858,41.9192252940935,15.4858904157465,29.8661393448707
"HotevillaAzwhitesweetcorn_1",12.3322409213993,45.5786136323891,8.37594694574741,94.1378161241538,59.799971085057,22.4227181943551,2.07885268103437,39.1423426638579,94.8748650491982,26.3030928857877,11.078192644689,95.7123256038751,11.3424898168833,48.2111301685121,11.6160493161268,98.0506143403719,64.2705123564768,24.9024337123837,1.89915005533088,40.4183097652117,100.230286707957,27.8511807499583,11.4280634668726,88.1967601537045
"Howling_Mob",11.1527952866907,50.6974966643888,38.6201950314678,173.427796856995,136.450906590192,36.4841504133151,1.70795106618455,49.6120167340881,153.138776038828,38.2658343115583,10.9561437198082,85.2765585979253,10.4337442070658,52.2132558697177,38.2033852657019,171.165966623065,134.123648965138,35.9336494766811,1.67772503645823,48.5946160295543,148.068226596412,37.3641384981144,11.1907498557394,80.2143868595593
"I108-2-2-2-2-1-1-1",11.9746096572759,56.2050142858089,24.7720485517215,119.056422236422,87.76702817897,30.8182682522029,0.494272119654526,48.6790721620523,131.133576494795,31.0961970403865,13.639174419434,92.4525173109909,11.0727447294938,56.6934524319609,25.9510800336339,120.70853000029,89.500078677274,31.3120958079105,0.80161271665471,47.9328384362978,130.351703994594,31.7917358340651,13.6151315324494,85.9358376168221
"I112-1-1-2-1-1-1-1",7.98445835405372,57.5139048972247,21.3488808703594,132.269583225158,99.6022224726268,31.9726170110176,-0.052353530449226,36.5143974330979,138.655740601266,33.0859369256783,14.5432757717326,61.4050465952054,7.96253411536353,57.7867108246948,23.0389227620952,133.255303583081,100.521534655911,32.3971816990794,0.476769844856667,38.2591621066046,136.577548517097,33.1603114679985,14.3714802471515,60.3357042703152
"I136-1-1-1-1-1",8.40361363237733,58.1431118519859,19.6395701969923,101.944840422773,73.0293982283397,28.9678660020185,1.60977363063438,32.9782600429384,116.171661587151,33.5698633130014,13.521190605955,65.1107494841993,8.30367862840566,58.3233843370954,21.4615080883134,105.496467844989,76.4887893989815,30.1152635438961,1.56695332898802,35.2949299898299,117.956114083493,33.6333643958898,13.5288092128003,63.3840114036565
"I152-1-1-1-1-2-1-1",7.12682708993029,58.6403055506444,33.2449824763334,149.688189337426,119.56927956654,29.3681670688655,1.36306590817093,39.5511269312923,135.414452046863,34.3790410802772,14.6042575464776,54.3452383023212,7.30183924936535,58.6297874445787,33.4305097550557,149.024712634468,118.484693401246,30.2693752856032,1.44454423973459,40.6229882767299,133.724798072161,34.2434428444439,14.4177934817456,54.9698558319406
"I237-1-2-1-1-1-1-1",3.8135419385536,59.8237535877339,15.5762653420659,102.568159848057,69.287727857348,32.575467471594,1.09084852081302,34.0900000932628,89.4681781584102,32.6392620829779,16.0951060149178,30.28541445552,5.26777180085786,59.5527107492721,19.7755963730165,108.814610428104,76.0674622311805,33.0309845709897,1.30429582542644,37.7660309388573,100.048784361652,33.0760925097804,15.4375382169088,38.0166827277957
"I31-1-1-1-2-1-1",8.90361363237733,63.1431118519859,51.6395701969923,149.944840422773,107.52939822834,42.4678660020184,1.10977363063438,36.9782600429384,140.171661587151,29.5698633130014,14.021190605955,68.9607494841993,8.69462840701432,62.3440399389717,49.503774573978,149.582910139593,107.825172068163,40.5930658049453,1.22273470672901,38.4645930673442,137.991051439385,30.3677373014195,13.9569601789968,66.5297915933262
"I817",8.00057785403635,56.2622053995532,35.1472611068559,123.796029755992,88.6486552026225,33.9342515966525,1.83915727766815,59.2399619648481,138.85790048676,33.4829902716677,14.4910605927646,61.8338376065951,7.94945322945582,56.7099698201021,35.1055596826652,125.398900580607,90.6062190902416,33.8718359957146,1.72323075789638,56.3006740738115,136.34724195389,33.6878213273093,14.241446602212,60.888739897903
"I9-1-1-1-1-1-1",6.15279528669075,56.1974966643888,21.1201950314679,115.427796856996,84.9509065901922,27.9841504133151,1.20795106618455,46.6120167340881,101.638776038828,34.2658343115583,13.9561437198082,46.8265585979253,6.52424642097932,56.6359770317817,22.8677707813541,117.894848850418,87.3461501980995,29.3365147197242,1.33350641419921,46.2173687214186,105.076590186894,34.0985114036441,13.7596556529186,48.7974392510398
"I94-1-1-1-1-1-1-1",12.4746096572759,55.7050142858089,35.7720485517215,134.556422236422,105.76702817897,27.8182682522029,-0.00572788034547456,39.1790721620523,118.985601049604,31.2254703921757,10.2170695644078,96.302517310991,11.4636945081024,56.2913868717733,35.5906091380811,134.944776991257,105.849495722064,28.9836953054552,0.457394094395695,40.4048886272013,120.943632011074,32.1472562195123,11.0262471007783,89.0816178064918
"I97-1-1-1-1-1-1",9.90361363237732,57.1431118519859,36.1395701969923,137.944840422773,109.52939822834,27.9678660020185,1.60977363063438,36.9782600429384,114.171661587151,33.0698633130014,13.521190605955,76.6607494841993,9.47652796423162,57.5192532167201,35.9208017449842,138.561299565942,109.641773962028,29.3391300430776,1.56695332898802,38.4645930673442,116.286535970502,33.225161009081,13.5288092128003,72.8213519726656
"Ia2003",12.5005778540364,54.7622053995532,29.1472611068559,105.296029755992,77.1486552026225,27.4342515966525,1.33915727766815,51.2399619648481,118.35790048676,26.9829902716677,11.9910605927646,96.4838376065952,11.4680012369337,55.5037731395392,29.847634716603,108.407250946228,80.1607582005146,28.8269682403947,1.37901213563736,49.9613479187829,119.234066295732,28.3811772987951,12.1006917712293,89.2007616049304
"Ia2076",11.0719505650143,52.32670361915,23.4108843581008,106.103054054611,79.878082345905,25.4793994043159,1.87007822726816,54.5758793439286,103.654697024713,26.2497606988814,10.4340585540307,85.1322614869192,10.3839389414993,53.5540605024935,24.7956394182803,109.423831616215,82.841875300225,27.4426633149502,1.73525265381254,52.3659179524975,106.90748763743,27.6321067557861,10.7762297875848,80.1169138032309
"IA2132",12.0005778540364,60.7622053995532,50.1472611068559,165.796029755992,129.148655202623,35.9342515966525,0.339157277668152,43.7399619648481,129.35790048676,33.9829902716677,13.9910605927646,92.6338376065951,11.077051458325,60.3285598617908,48.2503720978205,163.974537588386,127.392407441019,35.4241029973516,0.690574891119335,44.0182296484436,128.416745917183,34.0960247141181,13.8132956360154,86.0549814152607
"Ia2730",2.99368532620107,68.462470116238,59.7028750519188,168.321520997488,136.771068599331,31.3602645324429,3.12869874045575,55.866519992614,155.875145015892,35.5004645430249,13.9472751969923,23.1360845128786,4.75318202768114,65.2846865610048,54.0729744885879,164.769973490472,132.319549761961,32.3418035912238,2.3314025973848,51.7978666763437,147.223392119918,35.0186887250595,13.8013067244823,33.4682191304206
"Ia4189",7.4746096572759,53.7050142858089,34.2720485517215,175.056422236422,135.26702817897,39.3182682522029,1.49427211965452,32.6790721620523,122.281551939986,32.9669236885974,13.0612792744602,57.8525173109909,7.55419672201589,54.6831246310228,34.2761278965655,172.142712677329,132.644373656581,37.9092305648674,1.49004996117274,35.2541861262405,123.246142851572,33.5253665523275,13.1225578621122,57.6646701979722
"Ia45_1",10.9936853262011,62.462470116238,25.7028750519188,134.321520997488,103.771068599331,30.3602645324429,1.12869874045574,44.866519992614,85.8751450158919,34.5004645430249,11.9472751969923,84.6360845128787,9.88838782684228,61.2501416334993,27.5574806760402,135.896224430104,104.863328045392,31.7076384258749,1.28160571707457,44.5796758105365,97.0734735318428,34.3289190006138,12.303880162969,75.9487074954861
"Ia45_2",8.90361363237733,57.6431118519859,24.1395701969924,101.444840422773,71.5293982283397,29.9678660020185,1.10977363063438,46.9782600429384,79.1716615871512,31.0698633130014,13.021190605955,68.9607494841993,8.69462840701432,57.9213187769077,25.40495181286,105.037234071087,75.1263379785823,30.8913970447146,1.22273470672901,46.38875076113,87.0689189931597,31.5923474618459,13.1006582466037,66.5297915933262
"Ia45_3",8.07195056501435,59.32670361915,28.9108843581008,121.103054054611,94.3780823459051,25.9793994043159,1.37007822726816,60.5758793439286,86.8751450158919,36.5004645430249,13.9472751969923,62.0322614869192,8.03824026984741,59.1829783451204,29.6154039705039,123.200844833279,96.0122390307504,27.8307300653594,1.39103403155352,57.120412568769,97.7899009402439,35.7084584495052,13.8013067244823,61.2422326652127
"Ia453sh2",NA,56.1909371220621,NA,NA,NA,NA,0.611457714080586,NA,NA,NA,NA,0.676558597925336,NA,56.9557716039236,NA,NA,NA,NA,1.03603676317538,NA,NA,NA,NA,11.0889312631809
"Ia453su1",12.5459823682539,57.7695125054057,41.5356718029664,141.363446535041,105.496455322253,34.8634160598663,1.02519306925454,40.5149895411327,139.930373032748,31.3629674676003,12.5821723807,96.5009411913152,11.552481548494,57.9602642764164,40.6163033580441,141.472162948069,105.805709980976,34.5845918873768,1.15785323482988,41.2246271221588,137.642668163936,31.8590720646737,12.7188205150013,89.4351105738014
"Ia453WT",11.9746096572759,61.2050142858089,39.2720485517215,137.556422236422,104.26702817897,32.8182682522029,1.49427211965452,36.1790721620523,135.133576494795,31.5961970403866,12.639174419434,92.452517310991,11.0727447294938,60.7141080338373,38.6577320349507,137.700179634669,104.487044301665,32.8643628095475,1.49004996117274,38.0276413190656,133.690860220576,32.1999392208739,12.7588296000563,85.9358376168221
"Ia5125B",10.1268270899303,58.6403055506444,38.7449824763334,122.188189337426,103.56927956654,18.3681670688654,0.86306590817093,68.0511269312922,95.914452046863,43.8790410802772,18.1042575464776,77.3952383023212,9.64753792101726,58.6297874445787,38.2502743072793,123.76685506985,103.951878250321,21.7319067766001,1.10032561747557,63.2068377040193,100.750630340589,41.9993071938108,17.4148502451212,73.8036826817813
"Ia5261",12.5719505650143,56.32670361915,26.4108843581008,133.603054054611,101.378082345905,31.9793994043159,1.37007822726816,38.0758793439286,93.654697024713,27.2497606988814,10.4340585540307,96.6822614869192,11.5567882773253,56.7705849839946,27.4246019013113,134.681689180832,102.37034565928,32.4875310702702,1.39103403155352,39.291057757751,98.559597072475,28.4485135294036,10.7762297875848,89.5542543722401
"IaCG4189",10.0005778540364,67.7622053995532,18.6472611068558,159.296029755992,117.148655202623,41.4342515966525,1.83915727766815,36.7399619648481,134.85790048676,27.4829902716677,16.4910605927646,77.2338376065951,9.51325234389043,65.9574777044176,20.6462660259943,158.004498527658,116.492796077826,39.6928372518531,1.72323075789638,38.4713192627935,133.008085727908,28.7893806856039,15.9540504669981,73.4718606565819
"IaEV3004",11.6527952866907,63.1974966643888,35.6201950314678,150.927796856995,112.950906590192,37.4841504133151,0.207951066184557,34.6120167340881,125.638776038828,33.7658343115583,13.4561437198082,89.1265585979253,10.8246939856745,62.2648948744085,35.5744227826709,150.500446797469,112.778576712217,36.7097829774996,0.645069169681181,36.7083794888756,125.111527542786,33.6903080168353,13.3315046867221,83.360167049229
"IaEV3015",8.54598236825389,62.7695125054057,38.0356718029664,142.363446535041,109.496455322253,32.8634160598663,1.02519306925454,34.0149895411327,131.430373032748,29.8629674676003,12.0821723807,65.7009411913151,8.42488331962479,61.9809198782927,37.5491804611745,142.390630495873,109.438913768707,33.0323248857399,1.15785323482988,36.073924621198,130.546961183724,30.6344619042473,12.2906695488048,64.2688690564438
"If825",9.07195056501435,61.82670361915,38.4108843581008,128.603054054611,106.378082345905,21.9793994043159,0.870078227268166,59.0758793439286,111.654697024713,39.7497606988814,15.4340585540307,69.7322614869192,8.82013982706471,61.1933061460585,37.9404518334356,130.089351441811,106.911850393944,24.7261960620856,1.04681540929451,55.9317889147011,113.585800089394,38.6535981996233,15.05773944955,67.5337930445521
"If853",2.00057785403635,70.7622053995532,27.6472611068559,137.796029755992,101.648655202622,35.9342515966525,2.83915727766815,47.7399619648481,NA,NA,NA,15.7338376065952,3.25805588615199,68.3698710655434,28.5331534750875,138.257446249866,102.414131400368,35.4241029973516,2.41166800241441,47.1878927259579,NA,NA,NA,23.2210861982216
"Il101T",12.5459823682539,55.7695125054057,26.5356718029664,143.863446535041,107.996455322253,35.3634160598663,2.52519306925454,35.5149895411327,127.930373032748,29.3629674676003,12.0821723807,96.5009411913152,11.552481548494,56.3520020356658,27.4714909428888,143.76833181758,108.076462348308,34.972658637786,2.19050910160693,37.2625482752659,127.62519948599,30.2262585174386,12.2906695488048,89.4351105738014
"IL103a",9.9746096572759,59.7050142858089,36.7720485517215,179.056422236422,137.76702817897,41.3182682522029,-0.00572788034547456,35.1790721620523,109.133576494795,41.5961970403865,14.139174419434,77.0525173109909,9.50894561505915,59.5079113532744,36.4669299657581,175.816582868546,134.915126023913,39.4614975665044,0.457394094395695,37.235225549687,111.986344751693,40.3640069570496,14.0432824986459,73.3527168581433
"IL104g",11.8322409213993,56.5786136323891,51.3759469457474,208.637816124154,164.299971085057,44.4227181943551,1.07885268103437,47.6423426638579,162.874865049198,44.8030928857876,15.578192644689,91.8623256038752,10.9515400382746,57.05657249264,49.2978449062387,203.21514856396,159.187961310953,41.9773707303898,1.21071281081285,47.1538438049297,156.995942549651,42.9547060618833,15.2814221626414,85.0509799640348
"IL110K",11.3322409213993,59.5786136323891,37.8759469457474,162.637816124154,130.799971085057,31.4227181943551,2.07885268103437,47.6423426638579,146.374865049198,33.3030928857877,14.078192644689,88.0123256038752,10.560590259666,59.4689658537657,37.4675137325989,160.965641364964,128.759879588705,31.8876352197498,1.89915005533088,47.1538438049297,143.221923117476,33.5660281652812,13.9969692640518,81.9051997743651
"IL112t",8.9746096572759,58.2050142858089,34.2720485517215,160.056422236422,119.76702817897,40.3182682522029,1.49427211965452,38.1790721620523,121.133576494795,33.0961970403866,13.139174419434,69.3525173109909,8.72704605784185,58.3017146727115,34.2761278965655,158.365699460265,118.565708979123,38.6853640656859,1.49004996117274,39.6124728578227,122.003813429639,33.4245493813003,13.1869805662528,67.0611564788038
"IL1171",11.4036136323773,55.1431118519859,28.1395701969924,139.944840422773,100.52939822834,38.9678660020184,2.60977363063438,44.4782600429384,101.171661587151,30.0698633130014,12.521190605955,88.2107494841993,10.6493773000576,55.9109909759696,28.910235123568,140.398234661551,101.467065439633,37.8765985520807,2.25539057350605,44.4077113376835,105.434278236061,30.7759406882283,12.6725072804072,82.2586925416747
"IL11D",5.85093990424508,67.3334736770444,37.1756285494289,185.70747240025,138.312214312766,47.2699689171161,7.06685684125572,24.1946852344531,141.281551939986,31.9669236885974,15.0612792744602,22.6623256038751,6.53310469638632,64.5108881421926,36.5493627412364,179.025414496432,133.231772252501,42.2139684627931,4.412664187675,31.4104405427444,136.858263611192,32.8355968278819,14.6199844236255,28.5086451263351
"IL124a",6.57195056501435,56.32670361915,25.7028750519188,131.321520997488,93.7710685993315,36.3602645324429,1.87007822726816,48.5758793439286,175.875145015892,23.5004645430249,7.94727519699226,50.5322614869192,6.86539093402145,56.7705849839946,27.5574806760402,133.348540689483,96.5432608585533,35.5126294179684,1.73525265381254,47.611423336226,161.551940287939,26.7414520317115,9.30902703994233,51.8457463843811
"IL125a",0.903613632377338,64.462470116238,36.6395701969923,143.444840422773,103.02939822834,40.4678660020184,1.10977363063438,37.9782600429384,189.875145015892,35.5004645430249,13.9472751969923,7.46074948419928,2.43943194927588,62.5949899426678,36.3589621588227,143.612871078866,103.737817806965,39.0407988033084,1.22273470672901,39.2570088367228,171.581924005554,35.0186887250595,13.8013067244823,16.279017134966
"IL14b",9.33224092139934,61.0786136323891,51.3759469457474,188.137816124154,149.299971085057,38.9227181943551,1.07885268103437,42.6423426638579,112.374865049198,34.8030928857877,14.078192644689,72.6123256038752,8.99679114523138,60.6751625343286,49.2978449062387,184.386563833972,145.563447106961,37.7086364758883,1.21071281081285,43.1917649580368,114.839095196629,34.7906383257076,13.9969692640518,69.3220790156863
"IL14C",9.98445835405373,62.0139048972247,61.8488808703594,201.769583225158,155.602222472627,45.9726170110176,0.947646469550772,55.0143974330979,128.155740601266,38.0859369256783,12.5432757717326,76.8050465952054,9.52633322979814,61.4053008663835,58.5299162830146,197.088798155477,151.386387684147,43.2630507105378,1.1652070893747,52.9188538401083,127.812263423894,37.2423453360864,12.6588763823654,72.918825028994
"IL14H",7.12682708993029,61.1403055506444,55.2449824763334,204.688189337426,158.06927956654,45.8681670688655,1.86306590817093,47.5511269312923,130.414452046863,39.3790410802772,14.6042575464776,54.3452383023212,7.30183924936535,60.6401152455169,52.7095679639502,199.540427763702,153.454279858158,43.0755780491077,1.7887628619936,46.9623144317585,129.550852789683,38.3254767125318,14.4177934817456,54.9698558319406
"IL18b",11.4746096572759,60.2050142858089,45.7720485517215,182.556422236422,141.76702817897,40.3182682522029,1.99427211965452,45.1790721620523,147.133576494795,36.5961970403865,14.639174419434,88.6025173109909,10.6817949508851,59.909976913462,44.3538174148513,179.031219285861,138.548329811644,38.6853640656859,1.83426858343175,45.1593832434728,143.708328898522,36.2819730889618,14.4714334648424,82.7900574271523
"IL200e",5.65279528669075,59.6974966643888,19.1201950314679,144.427796856995,98.4509065901922,45.4841504133151,2.70795106618456,47.1120167340881,111.638776038828,36.2658343115583,15.4561437198082,43.0265585979254,6.13329664237067,59.4504359530951,21.115129126,144.530407736741,99.608212981692,42.9188509840473,2.36616228097626,46.6135766061079,113.424480751849,35.7313249508793,15.0441085515082,45.6925133495476
"IL21f",10.0005778540364,60.2622053995532,30.6472611068559,153.296029755992,109.148655202623,42.9342515966525,1.83915727766815,41.2399619648481,97.281551939986,17.9669236885974,12.0612792744602,77.2338376065951,9.51325234389043,59.9264943016031,31.1621159581186,152.493693240832,109.226388502364,40.8570375030808,1.72323075789638,42.0371902249971,105.335457641545,23.1788206856425,12.3738445813556,73.4718606565819
"IL279AxRp1d",6.50057785403635,61.2622053995532,44.1472611068559,172.796029755992,132.148655202623,40.4342515966525,2.83915727766815,38.7399619648481,132.35790048676,37.4829902716677,15.4910605927646,50.3338376065951,6.77660389362986,60.7306254219784,42.9924471317583,170.403810423016,130.117310281818,38.9167037510346,2.41166800241441,40.0561508015507,130.921113086669,36.9534484217796,15.097748534605,51.4922536170715
"IL27a",7.83224092139934,61.5786136323891,49.3759469457474,161.637816124154,123.799971085057,37.4227181943551,1.07885268103437,45.6423426638579,107.874865049198,41.8030928857877,16.578192644689,61.1123256038752,7.82394180940542,61.0772280945163,47.5452032508846,160.047173817159,122.401772960175,36.5444362246606,1.21071281081285,45.5690122661725,111.082544442399,40.5054857410306,16.1377240950344,59.9255927348547
"IL303b",11.1268270899303,61.0765548945734,45.2449824763334,203.688189337426,157.56927956654,46.3681670688655,0.363065908170928,52.0511269312923,108.985601049604,28.2254703921757,10.2170695644078,85.0952383023212,10.4294374782346,60.290268297947,43.94635968718,198.621960215898,153.000129384692,43.463644799517,0.756106995216557,50.5281853939621,113.779357927063,30.0779470461753,11.0262471007783,80.0952430611207
"IL318a",9.83224092139933,62.0786136323891,45.8759469457474,172.137816124154,126.799971085057,45.4227181943551,2.07885268103437,30.6423426638579,129.374865049198,30.3030928857877,12.578192644689,76.4623256038752,9.38774092384003,61.4792936547039,44.478080354015,169.691083069104,125.126675800973,42.7535042312082,1.89915005533088,33.6827757254938,129.030509157052,31.1168078444285,12.7125163654622,72.467859205356
"IL31a",3.99368532620107,64.462470116238,76.7028750519187,170.321520997488,134.771068599331,35.3602645324429,1.12869874045574,41.866519992614,121.875145015892,35.5004645430249,18.9472751969923,15.7509411913152,5.39508275257629,62.5949899426678,67.3307213948617,166.468429317553,130.655536324594,34.8784642526195,1.28160571707457,42.61107830168,122.864860234281,35.0186887250595,17.5448731282656,23.4554351670927
"IL323a",9.4746096572759,63.7050142858089,52.7720485517215,167.556422236422,132.26702817897,34.8182682522029,1.99427211965452,51.1790721620523,109.133576494795,35.5961970403865,11.639174419434,73.2025173109909,9.1179958364505,62.7244358347754,50.4880632085904,165.254206068797,129.919470815783,34.4166298111844,1.83426858343175,49.9138778597442,111.986344751693,35.4655663153442,11.9025276676633,70.2069366684735
"IL325a",9.50057785403635,49.7622053995532,75.6472611068559,201.296029755992,161.648655202622,38.9342515966525,0.339157277668152,46.2399619648481,148.85790048676,43.9829902716676,15.4910605927646,73.3838376065951,9.12230256528177,51.4831175376629,70.5965532035845,196.580135535437,156.912188216335,37.7525034998069,0.690574891119335,45.99926907189,144.695132518845,42.2600924502938,15.097748534605,70.3260804669122
"IL328a",10.3322409213993,62.5786136323891,61.8759469457474,180.637816124154,138.799971085057,38.9227181943551,1.07885268103437,51.1423426638579,111.874865049198,36.3030928857877,13.078192644689,80.3123256038752,9.77869070244868,61.8813592148915,58.4992135968474,177.49805722544,136.026287164167,37.7086364758883,1.21071281081285,49.9272989977547,114.421700668381,36.015248486134,13.1406673316587,75.6136393950257
"IL354a",6.65279528669075,47.1974966643888,46.6201950314678,148.927796856995,115.450906590192,32.9841504133151,0.707951066184555,46.6120167340881,127.843303044122,31.5326117683787,12.9914455285474,50.6765585979253,6.91519619958797,49.3987969484043,45.2139518871181,148.663511701861,115.049329079549,33.2171822238165,0.989287791940197,46.2173687214186,126.88653175222,32.1500290361114,13.0287569112912,51.9432194407095
"IL366a",3.50057785403635,62.7622053995532,47.1472611068559,167.296029755992,128.648655202623,37.9342515966525,0.83915727766815,35.7399619648481,138.85790048676,41.4829902716677,19.9910605927646,27.2838376065952,4.43090522197794,61.9368221025413,45.6214096147894,165.352238910092,126.938256967553,36.9763699989885,1.03479351337835,37.6789034934149,136.34724195389,40.2190755162498,18.9511072303737,32.6584267672308
"IL368a",11.1553747695539,64.2040562067154,52.1214963986528,172.971006602258,134.916717087906,38.3697665504411,0.804444418288523,38.9387947729331,121.843303044122,34.5326117683787,14.9914455285474,84.9246787348909,9.97016312847954,62.3698683519878,48.3020214295598,168.545624226477,130.58733101346,36.7049999159505,1.19388194310514,40.9584453758514,122.587967301814,34.2193382094484,14.5261834728045,76.1135090564529
"IL369b",9.00057785403635,59.2622053995532,62.1472611068559,192.296029755992,153.648655202622,38.4342515966525,2.33915727766815,38.7399619648481,131.434249033534,31.9990568547379,18.9208419110691,69.5338376065951,8.73135278667312,59.1223631812279,58.7662220299447,188.313927605199,149.645780640873,37.3644367493977,2.06744938015539,40.0561508015507,129.085255467316,32.5921251831742,17.3624855465068,67.1803002772425
"IL370a",1.54598236825389,64.2695125054057,56.5356718029664,203.863446535041,168.496455322253,35.3634160598663,4.52519306925454,35.0149895411327,124.430373032748,38.8629674676003,17.0821723807,11.9009411913152,2.95158641910365,63.1871165588556,53.7611157731994,198.876384685835,163.028669637742,34.972658637786,3.56738359064299,36.8663403905766,124.703437788255,37.9821228668055,16.57217921077,20.309654977423
"IL393a",5.00057785403635,64.7622053995532,35.6472611068559,170.796029755992,123.148655202623,46.9342515966525,1.33915727766815,40.2399619648481,140.434249033534,35.9990568547379,18.9208419110691,38.7838376065951,5.6037545578039,63.5450843432918,35.5437200965037,168.566875327407,121.942601759423,43.9615715063546,1.37901213563736,41.2447744556185,135.533102142926,35.3512040809569,17.3624855465068,42.0549130480623
"IL395a",9.07195056501435,65.32670361915,41.4108843581008,204.603054054611,158.878082345905,44.4793994043159,1.87007822726816,31.0758793439286,104.154697024713,30.7497606988814,12.4340585540307,69.7322614869192,8.82013982706471,64.0077650673719,40.5694143164666,199.892885074935,154.597650107915,42.1891998305009,1.73525265381254,33.7441473721009,107.324882165678,31.3059372370651,12.4888336523709,67.5337930445521
"IL430a",11.4844583540537,58.5139048972247,48.3488808703593,180.769583225158,140.102222472627,40.4726170110176,1.44764646955077,58.0143974330979,98.6557406012662,33.5859369256783,13.5432757717326,88.3550465952055,10.6991825656241,58.5908419450701,46.6995851093748,177.800979651588,137.307723006689,38.9943164560363,1.50942571163371,55.296101148244,103.185986257277,33.5685148548073,13.5151783147584,82.3561655980031
"IL437a",5.65279528669075,59.6974966643888,34.1201950314678,142.927796856995,109.450906590192,32.4841504133151,1.20795106618455,50.1120167340881,122.638776038828,29.7658343115583,12.4561437198082,43.0265585979254,6.13329664237067,59.4504359530951,34.2599415411553,143.152706415035,109.599523397953,32.8291154734073,1.33350641419921,48.9908239142436,122.607160373299,30.4246809223651,12.475202754329,45.6925133495476
"IL442a",7.00057785403635,55.7622053995532,57.6472611068559,174.296029755992,142.648655202623,31.4342515966525,0.339157277668152,44.2399619648481,164.35790048676,36.9829902716677,13.4910605927646,54.1838376065951,7.16755367223851,56.3079042599144,54.8227783053981,171.781511744722,139.654470224612,31.9315022436685,0.690574891119335,44.4144375331329,157.634362894525,36.5452450349708,13.3851446698189,54.6380338067412
"IL44b",10.4036136323773,59.1431118519859,51.1395701969923,183.444840422773,151.02939822834,32.4678660020185,2.10977363063438,62.9782600429385,125.671661587151,35.0698633130014,17.521190605955,80.5107494841993,9.86747774284028,59.1275154574706,49.0656141601395,180.351572991036,147.336263259739,32.8317307967607,1.91117195124704,59.0674030711872,125.8866101202,34.8579745563162,16.9540169423725,75.9671321623353
"IL451b",7.33224092139933,60.5786136323891,42.3759469457474,154.637816124154,120.299971085057,33.9227181943551,1.07885268103437,43.1423426638579,155.874865049198,28.8030928857877,13.078192644689,57.2623256038752,7.43299203079677,60.273096974141,41.4109574571455,153.61790098253,119.22271964591,33.827968971796,1.21071281081285,43.5879728427261,151.152419154183,29.8921976840022,13.1406673316587,56.779812545185
"IL453b",12.1268270899303,56.1403055506444,30.2449824763334,129.688189337426,96.0692795665397,33.3681670688655,0.863065908170929,44.0511269312923,135.914452046863,34.3790410802772,12.6042575464776,92.7952383023211,11.2113370354519,56.6194596436406,30.8015472720247,130.655361678382,97.1396211483253,33.373909288877,1.10032561747557,44.1888592389335,134.142192600409,34.2434428444439,12.7051896169594,86.3868034404601
